t,phi,theta,phi_cmd,theta_cmd
19.032000,-0.085375,0.000002,0.000000,0.000000
19.040000,-0.085375,0.000002,0.000000,0.000000
19.048000,-0.085264,0.000047,0.000000,0.000000
19.056000,-0.085264,0.000047,0.000000,0.000000
19.064000,-0.083496,0.000023,0.000000,0.000000
19.072000,-0.083496,0.000023,0.000000,0.000000
19.080000,-0.083496,0.000023,0.000000,0.000000
19.092000,-0.078472,0.000050,0.000000,0.000000
19.100000,-0.078472,0.000050,0.000000,0.000000
19.108000,-0.070459,0.000018,0.000000,0.000000
19.116000,-0.070459,0.000018,0.000000,0.000000
19.124000,-0.060721,0.000053,0.000000,0.000000
19.132000,-0.060721,0.000053,0.000000,0.000000
19.140000,-0.060721,0.000053,0.000000,0.000000
19.148000,-0.050529,-0.000025,0.000000,0.000000
19.156000,-0.050529,-0.000025,0.000000,0.000000
19.164000,-0.040751,0.000038,0.000000,0.000000
19.172000,-0.040751,0.000038,0.000000,0.000000
19.180000,-0.040751,0.000038,0.000000,0.000000
19.192000,-0.031653,0.000029,0.000000,0.000000
19.200000,-0.031653,0.000029,0.000000,0.000000
19.208000,-0.023597,0.000105,0.000000,0.000000
19.216000,-0.023597,0.000105,0.000000,0.000000
19.224000,-0.016532,0.000075,0.000000,0.000000
19.232000,-0.016532,0.000075,0.000000,0.000000
19.240000,-0.016532,0.000075,0.000000,0.000000
19.248000,-0.010627,0.000129,0.000000,0.000000
19.256000,-0.010627,0.000129,0.000000,0.000000
19.264000,-0.005800,0.000059,0.000000,0.000000
19.272000,-0.005800,0.000059,0.000000,0.000000
19.280000,-0.005800,0.000059,0.000000,0.000000
19.292000,-0.002106,0.000052,0.000000,0.000000
19.300000,-0.002106,0.000052,0.000000,0.000000
19.308000,0.000694,-0.000036,0.000000,0.000000
19.316000,0.000694,-0.000036,0.000000,0.000000
19.324000,0.002736,-0.000021,0.000000,0.000000
19.332000,0.002736,-0.000021,0.000000,0.000000
19.340000,0.002736,-0.000021,0.000000,0.000000
19.348000,0.004091,-0.000016,0.000000,0.000000
19.356000,0.004091,-0.000016,0.000000,0.000000
19.364000,0.004876,-0.000033,0.000000,0.000000
19.372000,0.004876,-0.000033,0.000000,0.000000
19.380000,0.004876,-0.000033,0.000000,0.000000
19.392000,0.005237,-0.000028,0.000000,0.000000
19.400000,0.005237,-0.000028,0.000000,0.000000
19.408000,0.005248,-0.000040,0.000000,0.000000
19.416000,0.005248,-0.000040,0.000000,0.000000
19.424000,0.005044,-0.000053,0.000000,0.000000
19.432000,0.005044,-0.000053,0.000000,0.000000
19.440000,0.005044,-0.000053,0.000000,0.000000
19.448000,0.004556,-0.000058,0.000000,0.000000
19.456000,0.004556,-0.000058,0.000000,0.000000
19.464000,0.004109,-0.000054,0.000000,0.000000
19.472000,0.004109,-0.000054,0.000000,0.000000
19.480000,0.004109,-0.000054,0.000000,0.000000
19.492000,0.003515,-0.000068,0.000000,0.000000
19.500000,0.003515,-0.000068,0.000000,0.000000
19.508000,0.002923,-0.000073,0.000000,0.000000
19.516000,0.002923,-0.000073,0.000000,0.000000
19.524000,0.002320,-0.000051,0.000000,0.000000
19.532000,0.002320,-0.000051,0.000000,0.000000
19.540000,0.002320,-0.000051,0.000000,0.000000
19.548000,0.001744,-0.000014,0.000000,0.000000
19.556000,0.001744,-0.000014,0.000000,0.000000
19.564000,0.001282,-0.000003,0.000000,0.000000
19.572000,0.001282,-0.000003,0.000000,0.000000
19.580000,0.001282,-0.000003,0.000000,0.000000
19.592000,0.000923,0.000036,0.000000,0.000000
19.600000,0.000923,0.000036,0.000000,0.000000
19.608000,0.000641,0.000016,0.000000,0.000000
19.616000,0.000641,0.000016,0.000000,0.000000
19.624000,0.000368,0.000011,0.000000,0.000000
19.632000,0.000368,0.000011,0.000000,0.000000
19.640000,0.000368,0.000011,0.000000,0.000000
19.648000,0.000157,-0.000003,0.000000,0.000000
19.656000,0.000157,-0.000003,0.000000,0.000000
19.664000,-0.000030,0.000076,0.000000,0.000000
19.672000,-0.000030,0.000076,0.000000,0.000000
19.680000,-0.000030,0.000076,0.000000,0.000000
19.692000,-0.000165,0.000084,0.000000,0.000000
19.700000,-0.000165,0.000084,0.000000,0.000000
19.708000,-0.000237,0.000103,0.000000,0.000000
19.716000,-0.000237,0.000103,0.000000,0.000000
19.724000,-0.000329,0.000076,0.000000,0.000000
19.732000,-0.000329,0.000076,0.000000,0.000000
19.740000,-0.000329,0.000076,0.000000,0.000000
19.748000,-0.000415,0.000048,0.000000,0.000000
19.756000,-0.000415,0.000048,0.000000,0.000000
19.764000,-0.000452,0.000039,0.000000,0.000000
19.772000,-0.000452,0.000039,0.000000,0.000000
19.780000,-0.000452,0.000039,0.000000,0.000000
19.792000,-0.000455,0.000045,0.000000,0.000000
19.800000,-0.000455,0.000045,0.000000,0.000000
19.808000,-0.000463,0.000038,0.000000,0.000000
19.816000,-0.000463,0.000038,0.000000,0.000000
19.824000,-0.000495,0.000004,0.000000,0.000000
19.832000,-0.000495,0.000004,0.000000,0.000000
19.840000,-0.000495,0.000004,0.000000,0.000000
19.848000,-0.000519,0.000002,0.000000,0.000000
19.856000,-0.000519,0.000002,0.000000,0.000000
19.864000,-0.000527,-0.000010,0.000000,0.000000
19.872000,-0.000527,-0.000010,0.000000,0.000000
19.880000,-0.000527,-0.000010,0.000000,0.000000
19.892000,-0.000449,-0.000022,0.000000,0.000000
19.900000,-0.000449,-0.000022,0.000000,0.000000
19.908000,-0.000400,0.000002,0.000000,0.000000
19.916000,-0.000400,0.000002,0.000000,0.000000
19.924000,-0.000499,0.000020,0.000000,0.000000
19.932000,-0.000499,0.000020,0.000000,0.000000
19.940000,-0.000499,0.000020,0.000000,0.000000
19.948000,-0.000538,0.000035,0.000000,0.000000
19.956000,-0.000538,0.000035,0.000000,0.000000
19.964000,-0.000544,0.000084,0.000000,0.000000
19.972000,-0.000544,0.000084,0.000000,0.000000
19.980000,-0.000544,0.000084,0.000000,0.000000
19.992000,-0.000528,0.000071,0.000000,0.000000
20.000000,-0.000528,0.000071,0.000000,0.000000
20.008000,-0.000479,0.000097,0.000000,0.000000
20.016000,-0.000479,0.000097,0.000000,0.000000
20.024000,-0.000472,0.000111,0.000000,0.000000
20.032000,-0.000472,0.000111,0.000000,0.000000
20.040000,-0.000472,0.000111,0.000000,0.000000
20.048000,-0.000474,0.000088,0.000000,0.000000
20.056000,-0.000474,0.000088,0.000000,0.000000
20.064000,-0.000449,0.000066,0.000000,0.000000
20.072000,-0.000449,0.000066,0.000000,0.000000
20.080000,-0.000449,0.000066,0.000000,0.000000
20.092000,-0.000426,0.000031,0.000000,0.000000
20.100000,-0.000426,0.000031,0.000000,0.000000
20.108000,-0.000389,0.000071,0.000000,0.000000
20.116000,-0.000389,0.000071,0.000000,0.000000
20.124000,-0.000381,0.000089,0.000000,0.000000
20.132000,-0.000381,0.000089,0.000000,0.000000
20.140000,-0.000381,0.000089,0.000000,0.000000
20.148000,-0.000356,0.000053,0.000000,0.000000
20.156000,-0.000356,0.000053,0.000000,0.000000
20.164000,-0.000379,0.000059,0.000000,0.000000
20.172000,-0.000379,0.000059,0.000000,0.000000
20.180000,-0.000379,0.000059,0.000000,0.000000
20.192000,-0.000403,0.000097,0.000000,0.000000
20.200000,-0.000403,0.000097,0.000000,0.000000
20.208000,-0.000434,0.000123,0.000000,0.000000
20.216000,-0.000434,0.000123,0.000000,0.000000
20.224000,-0.000429,0.000087,0.000000,0.000000
20.232000,-0.000429,0.000087,0.000000,0.000000
20.240000,-0.000429,0.000087,0.000000,0.000000
20.248000,-0.000458,0.000076,0.000000,0.000000
20.256000,-0.000458,0.000076,0.000000,0.000000
20.264000,-0.000481,0.000081,0.000000,0.000000
20.272000,-0.000481,0.000081,0.000000,0.000000
20.280000,-0.000481,0.000081,0.000000,0.000000
20.292000,-0.000479,0.000080,0.000000,0.000000
20.300000,-0.000479,0.000080,0.000000,0.000000
20.308000,-0.000451,0.000060,0.000000,0.000000
20.316000,-0.000451,0.000060,0.000000,0.000000
20.324000,-0.000466,0.000037,0.000000,0.000000
20.332000,-0.000466,0.000037,0.000000,0.000000
20.340000,-0.000466,0.000037,0.000000,0.000000
20.348000,-0.000458,0.000030,0.000000,0.000000
20.356000,-0.000458,0.000030,0.000000,0.000000
20.364000,-0.000495,-0.000010,0.000000,0.000000
20.372000,-0.000495,-0.000010,0.000000,0.000000
20.380000,-0.000495,-0.000010,0.000000,0.000000
20.392000,-0.000444,-0.000031,0.000000,0.000000
20.400000,-0.000444,-0.000031,0.000000,0.000000
20.408000,-0.000402,-0.000028,0.000000,0.000000
20.416000,-0.000402,-0.000028,0.000000,0.000000
20.424000,-0.000345,0.000003,0.000000,0.000000
20.432000,-0.000345,0.000003,0.000000,0.000000
20.440000,-0.000345,0.000003,0.000000,0.000000
20.448000,-0.000284,-0.000009,0.000000,0.000000
20.456000,-0.000284,-0.000009,0.000000,0.000000
20.464000,-0.000254,0.000006,0.000000,0.000000
20.472000,-0.000254,0.000006,0.000000,0.000000
20.480000,-0.000254,0.000006,0.000000,0.000000
20.492000,-0.000271,-0.000015,0.000000,0.000000
20.500000,-0.000271,-0.000015,0.000000,0.000000
20.508000,-0.000327,-0.000015,0.000000,0.000000
20.516000,-0.000327,-0.000015,0.000000,0.000000
20.524000,-0.000307,0.000017,0.000000,0.000000
20.532000,-0.000307,0.000017,0.000000,0.000000
20.540000,-0.000307,0.000017,0.000000,0.000000
20.548000,-0.000252,0.000026,0.000000,0.000000
20.556000,-0.000252,0.000026,0.000000,0.000000
20.564000,-0.000274,0.000016,0.000000,0.000000
20.572000,-0.000274,0.000016,0.000000,0.000000
20.580000,-0.000274,0.000016,0.000000,0.000000
20.592000,-0.000279,0.000049,0.000000,0.000000
20.600000,-0.000279,0.000049,0.000000,0.000000
20.608000,-0.000328,0.000034,0.000000,0.000000
20.616000,-0.000328,0.000034,0.000000,0.000000
20.624000,-0.000372,0.000005,0.000000,0.000000
20.632000,-0.000372,0.000005,0.000000,0.000000
20.640000,-0.000372,0.000005,0.000000,0.000000
20.648000,-0.000339,-0.000014,0.000000,0.000000
20.656000,-0.000339,-0.000014,0.000000,0.000000
20.664000,-0.000303,-0.000049,0.000000,0.000000
20.672000,-0.000303,-0.000049,0.000000,0.000000
20.680000,-0.000303,-0.000049,0.000000,0.000000
20.692000,-0.000352,-0.000068,0.000000,0.000000
20.700000,-0.000352,-0.000068,0.000000,0.000000
20.708000,-0.000346,-0.000068,0.000000,0.000000
20.716000,-0.000346,-0.000068,0.000000,0.000000
20.724000,-0.000407,-0.000090,0.000000,0.000000
20.732000,-0.000407,-0.000090,0.000000,0.000000
20.740000,-0.000407,-0.000090,0.000000,0.000000
20.748000,-0.000454,-0.000033,0.000000,0.000000
20.756000,-0.000454,-0.000033,0.000000,0.000000
20.764000,-0.000482,-0.000055,0.000000,0.000000
20.772000,-0.000482,-0.000055,0.000000,0.000000
20.780000,-0.000482,-0.000055,0.000000,0.000000
20.792000,-0.000500,-0.000082,0.000000,0.000000
20.800000,-0.000500,-0.000082,0.000000,0.000000
20.808000,-0.000475,-0.000037,0.000000,0.000000
20.816000,-0.000475,-0.000037,0.000000,0.000000
20.824000,-0.000452,0.000007,0.000000,0.000000
20.832000,-0.000452,0.000007,0.000000,0.000000
20.840000,-0.000452,0.000007,0.000000,0.000000
20.848000,-0.000413,0.000022,0.000000,0.000000
20.856000,-0.000413,0.000022,0.000000,0.000000
20.864000,-0.000442,0.000027,0.000000,0.000000
20.872000,-0.000442,0.000027,0.000000,0.000000
20.880000,-0.000442,0.000027,0.000000,0.000000
20.892000,-0.000434,0.000056,0.000000,0.000000
20.900000,-0.000434,0.000056,0.000000,0.000000
20.908000,-0.000407,0.000073,0.000000,0.000000
20.916000,-0.000407,0.000073,0.000000,0.000000
20.924000,-0.000407,0.000073,0.000000,0.000000
20.932000,-0.000377,0.000075,0.000000,0.000000
20.940000,-0.000377,0.000075,0.000000,0.000000
20.948000,-0.000334,0.000058,0.000000,0.000000
20.956000,-0.000334,0.000058,0.000000,0.000000
20.964000,-0.000327,0.000071,0.000000,0.000000
20.972000,-0.000327,0.000071,0.000000,0.000000
20.980000,-0.000327,0.000071,0.000000,0.000000
20.992000,-0.000353,0.000109,0.000000,0.000000
21.000000,-0.000353,0.000109,0.087266,0.000000
21.008000,-0.000416,0.000119,0.087266,0.000000
21.016000,-0.000416,0.000119,0.087266,0.000000
21.024000,-0.000460,0.000085,0.087266,0.000000
21.032000,-0.000460,0.000085,0.087266,0.000000
21.040000,-0.000460,0.000085,0.087266,0.000000
21.048000,-0.000411,0.000030,0.087266,0.000000
21.056000,-0.000411,0.000030,0.087266,0.000000
21.064000,0.001485,-0.000006,0.087266,0.000000
21.072000,0.001485,-0.000006,0.087266,0.000000
21.080000,0.001485,-0.000006,0.087266,0.000000
21.092000,0.006761,-0.000021,0.087266,0.000000
21.100000,0.006761,-0.000021,0.087266,0.000000
21.108000,0.015147,-0.000059,0.087266,0.000000
21.116000,0.015147,-0.000059,0.087266,0.000000
21.124000,0.015147,-0.000059,0.087266,0.000000
21.132000,0.025224,-0.000017,0.087266,0.000000
21.140000,0.025224,-0.000017,0.087266,0.000000
21.148000,0.035805,-0.000055,0.087266,0.000000
21.156000,0.035805,-0.000055,0.087266,0.000000
21.164000,0.045946,0.000006,0.087266,0.000000
21.172000,0.045946,0.000006,0.087266,0.000000
21.180000,0.045946,0.000006,0.087266,0.000000
21.192000,0.055338,-0.000020,0.087266,0.000000
21.200000,0.055338,-0.000020,0.087266,0.000000
21.208000,0.063630,0.000011,0.087266,0.000000
21.216000,0.063630,0.000011,0.087266,0.000000
21.224000,0.070869,-0.000059,0.087266,0.000000
21.232000,0.070869,-0.000059,0.087266,0.000000
21.240000,0.070869,-0.000059,0.087266,0.000000
21.248000,0.076862,-0.000063,0.087266,0.000000
21.256000,0.076862,-0.000063,0.087266,0.000000
21.264000,0.081640,-0.000043,0.087266,0.000000
21.272000,0.081640,-0.000043,0.087266,0.000000
21.280000,0.081640,-0.000043,0.087266,0.000000
21.292000,0.085309,-0.000010,0.087266,0.000000
21.300000,0.085309,-0.000010,0.087266,0.000000
21.308000,0.088085,-0.000000,0.087266,0.000000
21.316000,0.088085,-0.000000,0.087266,0.000000
21.324000,0.089946,-0.000000,0.087266,0.000000
21.332000,0.089946,-0.000000,0.087266,0.000000
21.340000,0.089946,-0.000000,0.087266,0.000000
21.348000,0.091220,-0.000017,0.087266,0.000000
21.356000,0.091220,-0.000017,0.087266,0.000000
21.364000,0.091612,0.000022,0.087266,0.000000
21.372000,0.091612,0.000022,0.087266,0.000000
21.380000,0.091612,0.000022,0.087266,0.000000
21.392000,0.091718,0.000054,0.087266,0.000000
21.400000,0.091718,0.000054,0.087266,0.000000
21.408000,0.091430,0.000073,0.087266,0.000000
21.416000,0.091430,0.000073,0.087266,0.000000
21.424000,0.090830,0.000107,0.087266,0.000000
21.432000,0.090830,0.000107,0.087266,0.000000
21.440000,0.090830,0.000107,0.087266,0.000000
21.448000,0.090052,0.000143,0.087266,0.000000
21.456000,0.090052,0.000143,0.087266,0.000000
21.464000,0.089029,0.000156,0.087266,0.000000
21.472000,0.089029,0.000156,0.087266,0.000000
21.480000,0.089029,0.000156,0.087266,0.000000
21.492000,0.088378,0.000128,0.087266,0.000000
21.500000,0.088378,0.000128,0.087266,0.000000
21.508000,0.087457,0.000080,0.087266,0.000000
21.516000,0.087457,0.000080,0.087266,0.000000
21.524000,0.086692,0.000031,0.087266,0.000000
21.532000,0.086692,0.000031,0.087266,0.000000
21.540000,0.086692,0.000031,0.087266,0.000000
21.548000,0.086205,0.000045,0.087266,0.000000
21.556000,0.086205,0.000045,0.087266,0.000000
21.564000,0.085685,0.000043,0.087266,0.000000
21.572000,0.085685,0.000043,0.087266,0.000000
21.580000,0.085685,0.000043,0.087266,0.000000
21.592000,0.085237,0.000014,0.087266,0.000000
21.600000,0.085237,0.000014,0.087266,0.000000
21.608000,0.084816,-0.000035,0.087266,0.000000
21.616000,0.084816,-0.000035,0.087266,0.000000
21.624000,0.084520,-0.000056,0.087266,0.000000
21.632000,0.084520,-0.000056,0.087266,0.000000
21.640000,0.084520,-0.000056,0.087266,0.000000
21.648000,0.084306,-0.000072,0.087266,0.000000
21.656000,0.084306,-0.000072,0.087266,0.000000
21.664000,0.084160,-0.000079,0.087266,0.000000
21.672000,0.084160,-0.000079,0.087266,0.000000
21.680000,0.084160,-0.000079,0.087266,0.000000
21.692000,0.084131,-0.000084,0.087266,0.000000
21.700000,0.084131,-0.000084,0.087266,0.000000
21.708000,0.084125,-0.000104,0.087266,0.000000
21.716000,0.084125,-0.000104,0.087266,0.000000
21.724000,0.084081,-0.000128,0.087266,0.000000
21.732000,0.084081,-0.000128,0.087266,0.000000
21.740000,0.084081,-0.000128,0.087266,0.000000
21.748000,0.084061,-0.000100,0.087266,0.000000
21.756000,0.084061,-0.000100,0.087266,0.000000
21.764000,0.084131,-0.000086,0.087266,0.000000
21.772000,0.084131,-0.000086,0.087266,0.000000
21.780000,0.084131,-0.000086,0.087266,0.000000
21.792000,0.084210,-0.000089,0.087266,0.000000
21.800000,0.084210,-0.000089,0.087266,0.000000
21.808000,0.084353,-0.000117,0.087266,0.000000
21.816000,0.084353,-0.000117,0.087266,0.000000
21.824000,0.084353,-0.000117,0.087266,0.000000
21.832000,0.084523,-0.000119,0.087266,0.000000
21.840000,0.084523,-0.000119,0.087266,0.000000
21.848000,0.084606,-0.000116,0.087266,0.000000
21.856000,0.084606,-0.000116,0.087266,0.000000
21.864000,0.084652,-0.000128,0.087266,0.000000
21.872000,0.084652,-0.000128,0.087266,0.000000
21.880000,0.084652,-0.000128,0.087266,0.000000
21.892000,0.084721,-0.000106,0.087266,0.000000
21.900000,0.084721,-0.000106,0.087266,0.000000
21.908000,0.084745,-0.000056,0.087266,0.000000
21.916000,0.084745,-0.000056,0.087266,0.000000
21.924000,0.084792,0.000036,0.087266,0.000000
21.932000,0.084792,0.000036,0.087266,0.000000
21.940000,0.084792,0.000036,0.087266,0.000000
21.948000,0.084837,0.000048,0.087266,0.000000
21.956000,0.084837,0.000048,0.087266,0.000000
21.964000,0.084886,0.000062,0.087266,0.000000
21.972000,0.084886,0.000062,0.087266,0.000000
21.980000,0.084886,0.000062,0.087266,0.000000
21.992000,0.084962,0.000116,0.087266,0.000000
22.000000,0.084962,0.000116,0.087266,0.000000
22.008000,0.084925,0.000110,0.087266,0.000000
22.016000,0.084925,0.000110,0.087266,0.000000
22.024000,0.084925,0.000110,0.087266,0.000000
22.032000,0.084933,0.000128,0.087266,0.000000
22.040000,0.084933,0.000128,0.087266,0.000000
22.048000,0.084901,0.000128,0.087266,0.000000
22.056000,0.084901,0.000128,0.087266,0.000000
22.064000,0.084873,0.000129,0.087266,0.000000
22.072000,0.084873,0.000129,0.087266,0.000000
22.080000,0.084873,0.000129,0.087266,0.000000
22.092000,0.084867,0.000100,0.087266,0.000000
22.100000,0.084867,0.000100,0.087266,0.000000
22.108000,0.084940,0.000066,0.087266,0.000000
22.116000,0.084940,0.000066,0.087266,0.000000
22.124000,0.084976,0.000029,0.087266,0.000000
22.132000,0.084976,0.000029,0.087266,0.000000
22.140000,0.084976,0.000029,0.087266,0.000000
22.148000,0.084983,0.000025,0.087266,0.000000
22.156000,0.084983,0.000025,0.087266,0.000000
22.164000,0.084990,-0.000011,0.087266,0.000000
22.172000,0.084990,-0.000011,0.087266,0.000000
22.180000,0.084990,-0.000011,0.087266,0.000000
22.192000,0.084970,0.000032,0.087266,0.000000
22.200000,0.084970,0.000032,0.087266,0.000000
22.208000,0.084959,0.000033,0.087266,0.000000
22.216000,0.084959,0.000033,0.087266,0.000000
22.224000,0.084971,-0.000017,0.087266,0.000000
22.232000,0.084971,-0.000017,0.087266,0.000000
22.240000,0.084971,-0.000017,0.087266,0.000000
22.248000,0.084995,-0.000030,0.087266,0.000000
22.256000,0.084995,-0.000030,0.087266,0.000000
22.264000,0.084990,-0.000005,0.087266,0.000000
22.272000,0.084990,-0.000005,0.087266,0.000000
22.280000,0.084990,-0.000005,0.087266,0.000000
22.292000,0.085012,0.000017,0.087266,0.000000
22.300000,0.085012,0.000017,0.087266,0.000000
22.308000,0.085064,0.000010,0.087266,0.000000
22.316000,0.085064,0.000010,0.087266,0.000000
22.324000,0.085101,0.000049,0.087266,0.000000
22.332000,0.085101,0.000049,0.087266,0.000000
22.340000,0.085101,0.000049,0.087266,0.000000
22.348000,0.085125,0.000027,0.087266,0.000000
22.356000,0.085125,0.000027,0.087266,0.000000
22.364000,0.085144,0.000028,0.087266,0.000000
22.372000,0.085144,0.000028,0.087266,0.000000
22.380000,0.085144,0.000028,0.087266,0.000000
22.392000,0.085133,-0.000021,0.087266,0.000000
22.400000,0.085133,-0.000021,0.087266,0.000000
22.408000,0.085155,-0.000035,0.087266,0.000000
22.416000,0.085155,-0.000035,0.087266,0.000000
22.424000,0.085155,-0.000035,0.087266,0.000000
22.432000,0.085143,-0.000032,0.087266,0.000000
22.440000,0.085143,-0.000032,0.087266,0.000000
22.448000,0.085148,-0.000009,0.087266,0.000000
22.456000,0.085148,-0.000009,0.087266,0.000000
22.464000,0.085199,0.000020,0.087266,0.000000
22.472000,0.085199,0.000020,0.087266,0.000000
22.480000,0.085199,0.000020,0.087266,0.000000
22.492000,0.085227,0.000047,0.087266,0.000000
22.500000,0.085227,0.000047,0.087266,0.000000
22.508000,0.085217,0.000058,0.087266,0.000000
22.516000,0.085217,0.000058,0.087266,0.000000
22.524000,0.085261,0.000024,0.087266,0.000000
22.532000,0.085261,0.000024,0.087266,0.000000
22.540000,0.085261,0.000024,0.087266,0.000000
22.548000,0.085314,-0.000015,0.087266,0.000000
